order_id,order_date,customer_id,customer_name,product_category,product_name,quantity,unit_price,total_amount,payment_method,shipping_country,order_status
ORD_0422,2025-05-29,CUST_7671,Customer CUST_7671,Home & Garden,Product_34,1,292.3,292.3,Credit Card,Germany,Shipped
ORD_0423,2024-09-15,CUST_8809,Customer CUST_8809,Clothing,Product_20,5,73.76,368.8,PayPal,France,Processing
ORD_0424,2024-09-16,CUST_2521,Customer CUST_2521,Sports,Product_12,4,11.66,46.64,Credit Card,USA,Cancelled
ORD_0425,2024-10-27,CUST_6393,Customer CUST_6393,Books,Product_62,5,56.45,282.25,PayPal,Germany,Cancelled
ORD_0426,2025-04-15,CUST_5427,Customer CUST_5427,Electronics,Product_87,5,251.3,1256.5,PayPal,Germany,Processing
ORD_0427,2025-03-10,CUST_6686,Customer CUST_6686,Electronics,Product_97,3,176.5,529.5,Bank Transfer,France,Processing
ORD_0428,2024-10-30,CUST_9945,Customer CUST_9945,Sports,Product_61,2,368.75,737.5,PayPal,UK,Cancelled
ORD_0429,2025-03-12,CUST_6361,Customer CUST_6361,Books,Product_22,2,483.38,966.76,Bank Transfer,UK,Completed
ORD_0430,2025-05-26,CUST_3432,Customer CUST_3432,Home & Garden,Product_74,3,83.31,249.93,Bank Transfer,Germany,Completed
ORD_0431,2024-10-22,CUST_8891,Customer CUST_8891,Home & Garden,Product_56,1,171.03,171.03,Credit Card,Canada,Shipped
ORD_0432,2025-07-06,CUST_1490,Customer CUST_1490,Books,Product_45,2,322.6,645.2,Bank Transfer,Germany,Processing
ORD_0433,2025-03-27,CUST_8270,Customer CUST_8270,Home & Garden,Product_21,3,140.85,422.54999999999995,PayPal,UK,Shipped
ORD_0434,2025-03-16,CUST_7550,Customer CUST_7550,Sports,Product_3,3,460.6,1381.8000000000002,Bank Transfer,France,Processing
ORD_0435,2024-12-27,CUST_2873,Customer CUST_2873,Books,Product_18,4,465.73,1862.92,PayPal,Canada,Cancelled
ORD_0436,2025-01-29,CUST_1299,Customer CUST_1299,Clothing,Product_36,3,130.81,392.43,Credit Card,USA,Completed
ORD_0437,2024-09-05,CUST_4312,Customer CUST_4312,Home & Garden,Product_97,3,137.24,411.72,Bank Transfer,USA,Completed
ORD_0438,2024-09-18,CUST_9004,Customer CUST_9004,Clothing,Product_61,5,409.47,2047.3500000000001,Bank Transfer,France,Completed
ORD_0439,2024-12-26,CUST_2179,Customer CUST_2179,Electronics,Product_8,4,32.57,130.28,PayPal,UK,Shipped
ORD_0440,2024-10-11,CUST_8953,Customer CUST_8953,Home & Garden,Product_94,1,484.12,484.12,PayPal,USA,Cancelled
ORD_0441,2025-06-23,CUST_1912,Customer CUST_1912,Clothing,Product_85,5,44.87,224.35,PayPal,Germany,Processing
ORD_0442,2025-02-11,CUST_6471,Customer CUST_6471,Sports,Product_94,3,50.8,152.39999999999998,PayPal,USA,Cancelled
ORD_0443,2024-11-24,CUST_5921,Customer CUST_5921,Home & Garden,Product_88,3,386.75,1160.25,Bank Transfer,France,Completed
ORD_0444,2025-04-20,CUST_6529,Customer CUST_6529,Home & Garden,Product_44,1,14.33,14.33,Credit Card,Canada,Processing
ORD_0445,2025-06-10,CUST_9465,Customer CUST_9465,Home & Garden,Product_15,5,311.1,1555.5,Bank Transfer,USA,Shipped
ORD_0446,2024-12-17,CUST_3487,Customer CUST_3487,Home & Garden,Product_30,4,176.98,707.92,Bank Transfer,USA,Completed
ORD_0447,2025-02-06,CUST_6616,Customer CUST_6616,Books,Product_69,5,412.94,2064.7,Bank Transfer,Germany,Shipped
ORD_0448,2025-06-11,CUST_2118,Customer CUST_2118,Clothing,Product_25,2,291.09,582.18,Bank Transfer,USA,Shipped
ORD_0449,2025-04-08,CUST_2305,Customer CUST_2305,Clothing,Product_55,4,246.26,985.04,Credit Card,France,Cancelled
ORD_0450,2024-08-29,CUST_6148,Customer CUST_6148,Clothing,Product_8,3,493.26,1479.78,Bank Transfer,UK,Processing
ORD_0451,2025-05-04,CUST_3444,Customer CUST_3444,Clothing,Product_1,4,112.48,449.92,Bank Transfer,USA,Shipped
ORD_0452,2025-03-15,CUST_7703,Customer CUST_7703,Electronics,Product_74,5,456.7,2283.5,Credit Card,USA,Cancelled
ORD_0453,2024-09-10,CUST_9902,Customer CUST_9902,Electronics,Product_72,5,18.44,92.2,Credit Card,France,Completed
ORD_0454,2025-04-05,CUST_5041,Customer CUST_5041,Electronics,Product_61,2,72.88,145.76,Credit Card,Germany,Processing
ORD_0455,2025-01-24,CUST_1598,Customer CUST_1598,Home & Garden,Product_90,5,370.56,1852.8,Credit Card,Germany,Completed
ORD_0456,2025-04-02,CUST_7544,Customer CUST_7544,Home & Garden,Product_38,1,411.92,411.92,PayPal,UK,Processing
ORD_0457,2025-08-03,CUST_5918,Customer CUST_5918,Books,Product_67,1,301.44,301.44,Credit Card,USA,Cancelled
ORD_0458,2025-05-17,CUST_1624,Customer CUST_1624,Electronics,Product_81,3,188.99,566.97,Bank Transfer,Germany,Shipped
ORD_0459,2025-03-25,CUST_4791,Customer CUST_4791,Sports,Product_74,5,239.21,1196.05,PayPal,Germany,Cancelled
ORD_0460,2025-06-25,CUST_3941,Customer CUST_3941,Sports,Product_69,2,93.72,187.44,Bank Transfer,UK,Shipped
ORD_0461,2025-04-01,CUST_5738,Customer CUST_5738,Books,Product_91,2,499.15,998.3,Credit Card,UK,Cancelled
ORD_0462,2024-12-03,CUST_2017,Customer CUST_2017,Books,Product_92,2,86.85,173.7,PayPal,UK,Completed
ORD_0463,2025-05-07,CUST_4725,Customer CUST_4725,Clothing,Product_1,3,377.38,1132.1399999999999,Bank Transfer,UK,Shipped
ORD_0464,2025-06-18,CUST_3021,Customer CUST_3021,Sports,Product_10,3,160.56,481.68,PayPal,Germany,Completed
ORD_0465,2024-09-06,CUST_9492,Customer CUST_9492,Sports,Product_52,5,457.18,2285.9,PayPal,Canada,Shipped
ORD_0466,2025-04-23,CUST_5472,Customer CUST_5472,Electronics,Product_16,4,424.73,1698.92,PayPal,Germany,Processing
ORD_0467,2025-04-23,CUST_2569,Customer CUST_2569,Sports,Product_83,1,382.59,382.59,Credit Card,Germany,Shipped
ORD_0468,2025-08-06,CUST_4549,Customer CUST_4549,Home & Garden,Product_4,4,221.45,885.8,PayPal,USA,Shipped
ORD_0469,2024-10-25,CUST_5057,Customer CUST_5057,Clothing,Product_13,4,420.54,1682.16,Bank Transfer,UK,Completed
ORD_0470,2024-12-04,CUST_4506,Customer CUST_4506,Electronics,Product_66,2,392.09,784.18,Bank Transfer,USA,Cancelled
ORD_0471,2025-07-03,CUST_1577,Customer CUST_1577,Books,Product_63,2,27.21,54.42,Bank Transfer,UK,Cancelled
ORD_0472,2024-11-07,CUST_1698,Customer CUST_1698,Sports,Product_3,3,421.77,1265.31,Credit Card,Canada,Cancelled
ORD_0473,2024-10-08,CUST_7933,Customer CUST_7933,Electronics,Product_38,2,154.24,308.48,Bank Transfer,Canada,Cancelled
ORD_0474,2024-08-16,CUST_5138,Customer CUST_5138,Electronics,Product_1,1,35.77,35.77,PayPal,France,Cancelled
ORD_0475,2025-03-14,CUST_7626,Customer CUST_7626,Books,Product_99,5,43.86,219.3,Credit Card,Germany,Processing
ORD_0476,2024-10-23,CUST_4678,Customer CUST_4678,Electronics,Product_40,2,140.3,280.6,Credit Card,Germany,Cancelled
ORD_0477,2025-08-01,CUST_1217,Customer CUST_1217,Sports,Product_53,2,218.96,437.92,Credit Card,France,Shipped
ORD_0478,2025-06-27,CUST_7413,Customer CUST_7413,Books,Product_21,2,34.67,69.34,Bank Transfer,UK,Shipped
ORD_0479,2025-01-02,CUST_5547,Customer CUST_5547,Sports,Product_63,2,61.87,123.74,PayPal,France,Shipped
ORD_0480,2025-01-05,CUST_4549,Customer CUST_4549,Clothing,Product_79,4,78.17,312.68,PayPal,Germany,Cancelled
ORD_0481,2024-11-25,CUST_1104,Customer CUST_1104,Electronics,Product_59,5,488.4,2442.0,PayPal,Canada,Processing
ORD_0482,2025-07-27,CUST_4288,Customer CUST_4288,Home & Garden,Product_28,3,165.06,495.18,Credit Card,USA,Cancelled
ORD_0483,2025-07-08,CUST_9643,Customer CUST_9643,Books,Product_11,4,122.06,488.24,Bank Transfer,Germany,Processing
ORD_0484,2025-03-06,CUST_8920,Customer CUST_8920,Electronics,Product_10,4,226.52,906.08,Bank Transfer,Canada,Cancelled
ORD_0485,2025-07-13,CUST_4013,Customer CUST_4013,Sports,Product_63,3,115.78,347.34000000000003,PayPal,UK,Processing
ORD_0486,2024-11-22,CUST_1601,Customer CUST_1601,Electronics,Product_52,3,250.79,752.37,Credit Card,USA,Completed
ORD_0487,2025-05-17,CUST_6375,Customer CUST_6375,Books,Product_58,5,63.98,319.9,PayPal,Germany,Shipped
ORD_0488,2024-11-13,CUST_9847,Customer CUST_9847,Electronics,Product_72,2,237.86,475.72,PayPal,Canada,Processing
ORD_0489,2025-01-30,CUST_3059,Customer CUST_3059,Home & Garden,Product_52,1,169.77,169.77,Bank Transfer,USA,Processing
ORD_0490,2025-07-21,CUST_4339,Customer CUST_4339,Electronics,Product_80,1,471.27,471.27,Credit Card,USA,Completed
ORD_0491,2024-11-21,CUST_6937,Customer CUST_6937,Books,Product_80,3,239.39,718.17,Bank Transfer,Canada,Completed
ORD_0492,2024-08-27,CUST_1043,Customer CUST_1043,Home & Garden,Product_97,1,41.33,41.33,Credit Card,Canada,Cancelled
ORD_0493,2025-01-07,CUST_7422,Customer CUST_7422,Clothing,Product_11,4,96.16,384.64,Bank Transfer,Germany,Shipped
ORD_0494,2025-03-26,CUST_6902,Customer CUST_6902,Clothing,Product_31,4,375.21,1500.84,Bank Transfer,USA,Completed
ORD_0495,2025-02-13,CUST_1656,Customer CUST_1656,Sports,Product_1,3,488.17,1464.51,PayPal,USA,Completed
ORD_0496,2025-03-25,CUST_7439,Customer CUST_7439,Books,Product_9,5,310.48,1552.4,Credit Card,France,Cancelled
ORD_0497,2025-05-23,CUST_7454,Customer CUST_7454,Home & Garden,Product_26,5,50.18,250.9,Credit Card,Germany,Shipped
ORD_0498,2025-01-18,CUST_1817,Customer CUST_1817,Electronics,Product_67,3,266.73,800.19,PayPal,Canada,Cancelled
ORD_0499,2024-09-05,CUST_5453,Customer CUST_5453,Books,Product_98,2,322.89,645.78,Credit Card,Germany,Processing
ORD_0500,2025-06-29,CUST_8476,Customer CUST_8476,Electronics,Product_12,5,366.57,1832.85,PayPal,Canada,Processing
ORD_0501,2025-07-29,CUST_3301,Customer CUST_3301,Home & Garden,Product_93,4,18.6,74.4,PayPal,Germany,Shipped
ORD_0502,2025-05-28,CUST_6817,Customer CUST_6817,Sports,Product_94,1,435.9,435.9,Credit Card,Canada,Cancelled
ORD_0503,2025-06-27,CUST_4913,Customer CUST_4913,Electronics,Product_35,5,176.46,882.3000000000001,Credit Card,UK,Shipped
ORD_0504,2024-09-30,CUST_2228,Customer CUST_2228,Sports,Product_86,2,400.55,801.1,PayPal,USA,Cancelled
ORD_0505,2025-02-11,CUST_3061,Customer CUST_3061,Electronics,Product_86,1,117.64,117.64,PayPal,Germany,Completed
ORD_0506,2024-10-06,CUST_3902,Customer CUST_3902,Sports,Product_42,4,238.04,952.16,Bank Transfer,France,Cancelled
ORD_0507,2024-09-06,CUST_4982,Customer CUST_4982,Books,Product_50,3,425.9,1277.6999999999998,Bank Transfer,USA,Shipped
ORD_0508,2025-07-05,CUST_5558,Customer CUST_5558,Clothing,Product_35,5,259.68,1298.4,Bank Transfer,USA,Completed
ORD_0509,2024-09-11,CUST_5353,Customer CUST_5353,Sports,Product_37,5,308.41,1542.0500000000002,PayPal,USA,Shipped
ORD_0510,2025-03-12,CUST_3029,Customer CUST_3029,Clothing,Product_37,1,362.4,362.4,PayPal,France,Cancelled
ORD_0511,2025-07-12,CUST_7530,Customer CUST_7530,Home & Garden,Product_84,2,312.41,624.82,Credit Card,France,Completed
ORD_0512,2025-05-17,CUST_8229,Customer CUST_8229,Electronics,Product_27,2,53.07,106.14,Bank Transfer,Canada,Cancelled
ORD_0513,2025-02-23,CUST_8383,Customer CUST_8383,Books,Product_74,1,204.25,204.25,Bank Transfer,Germany,Shipped
ORD_0514,2025-06-08,CUST_6692,Customer CUST_6692,Sports,Product_63,1,271.46,271.46,Credit Card,Canada,Cancelled
ORD_0515,2024-10-08,CUST_4607,Customer CUST_4607,Clothing,Product_13,2,87.8,175.6,PayPal,UK,Shipped
ORD_0516,2024-11-17,CUST_4811,Customer CUST_4811,Books,Product_4,2,356.02,712.04,PayPal,UK,Shipped
ORD_0517,2025-07-11,CUST_1124,Customer CUST_1124,Home & Garden,Product_64,3,339.84,1019.52,Credit Card,France,Shipped
ORD_0518,2025-03-09,CUST_3493,Customer CUST_3493,Clothing,Product_71,2,109.31,218.62,Credit Card,Germany,Cancelled
ORD_0519,2025-04-30,CUST_6430,Customer CUST_6430,Sports,Product_44,1,491.47,491.47,Credit Card,UK,Completed
ORD_0520,2024-11-19,CUST_8657,Customer CUST_8657,Electronics,Product_22,1,11.55,11.55,PayPal,Germany,Processing
ORD_0521,2024-09-29,CUST_5562,Customer CUST_5562,Clothing,Product_39,1,234.79,234.79,Credit Card,UK,Completed
ORD_0522,2025-04-28,CUST_6433,Customer CUST_6433,Books,Product_26,2,328.04,656.08,Credit Card,UK,Shipped
ORD_0523,2025-02-17,CUST_3946,Customer CUST_3946,Home & Garden,Product_66,1,62.23,62.23,Credit Card,USA,Shipped
ORD_0524,2024-09-09,CUST_5151,Customer CUST_5151,Home & Garden,Product_41,1,309.81,309.81,Credit Card,Germany,Cancelled
ORD_0525,2025-01-01,CUST_9659,Customer CUST_9659,Books,Product_99,4,30.79,123.16,Credit Card,UK,Processing
ORD_0526,2024-09-14,CUST_9750,Customer CUST_9750,Clothing,Product_50,3,476.73,1430.19,Bank Transfer,USA,Shipped
ORD_0527,2025-02-03,CUST_8795,Customer CUST_8795,Clothing,Product_97,5,193.49,967.45,PayPal,USA,Processing
ORD_0528,2025-01-24,CUST_4843,Customer CUST_4843,Books,Product_34,5,63.12,315.59999999999997,Bank Transfer,USA,Shipped
ORD_0529,2024-10-22,CUST_6636,Customer CUST_6636,Clothing,Product_57,2,222.07,444.14,PayPal,USA,Shipped
ORD_0530,2025-02-18,CUST_2545,Customer CUST_2545,Electronics,Product_73,2,216.25,432.5,PayPal,Germany,Completed
ORD_0531,2025-03-18,CUST_7608,Customer CUST_7608,Home & Garden,Product_78,5,309.88,1549.4,Bank Transfer,USA,Shipped
ORD_0532,2024-12-13,CUST_9837,Customer CUST_9837,Sports,Product_12,1,81.3,81.3,PayPal,Canada,Processing
ORD_0533,2025-08-04,CUST_2769,Customer CUST_2769,Clothing,Product_42,1,220.21,220.21,Bank Transfer,Canada,Shipped
ORD_0534,2025-01-24,CUST_5860,Customer CUST_5860,Sports,Product_70,1,402.57,402.57,PayPal,Canada,Processing
ORD_0535,2024-12-24,CUST_1299,Customer CUST_1299,Clothing,Product_3,5,149.8,749.0,Bank Transfer,USA,Completed
ORD_0536,2024-11-15,CUST_9821,Customer CUST_9821,Sports,Product_18,4,200.97,803.88,Bank Transfer,Canada,Cancelled
ORD_0537,2024-10-13,CUST_3133,Customer CUST_3133,Home & Garden,Product_44,1,119.09,119.09,PayPal,UK,Processing
ORD_0538,2024-10-04,CUST_6537,Customer CUST_6537,Books,Product_65,1,267.25,267.25,Credit Card,UK,Shipped
ORD_0539,2025-04-25,CUST_3625,Customer CUST_3625,Electronics,Product_68,5,430.44,2152.2,Credit Card,UK,Cancelled
ORD_0540,2024-12-22,CUST_5462,Customer CUST_5462,Electronics,Product_96,4,111.42,445.68,PayPal,France,Shipped
ORD_0541,2025-08-03,CUST_8158,Customer CUST_8158,Clothing,Product_10,4,458.73,1834.92,Bank Transfer,UK,Processing
ORD_0542,2025-08-09,CUST_4775,Customer CUST_4775,Sports,Product_70,2,485.53,971.06,Bank Transfer,UK,Shipped
ORD_0543,2025-03-22,CUST_6392,Customer CUST_6392,Home & Garden,Product_3,2,465.21,930.42,Bank Transfer,USA,Shipped
ORD_0544,2024-11-15,CUST_8267,Customer CUST_8267,Books,Product_13,5,180.74,903.7,Credit Card,Canada,Processing
ORD_0545,2025-03-01,CUST_6322,Customer CUST_6322,Sports,Product_65,1,116.1,116.1,PayPal,Germany,Shipped
ORD_0546,2025-02-06,CUST_8545,Customer CUST_8545,Electronics,Product_29,5,470.94,2354.7,PayPal,France,Cancelled
ORD_0547,2025-05-03,CUST_9854,Customer CUST_9854,Sports,Product_40,2,290.65,581.3,Credit Card,USA,Cancelled
ORD_0548,2024-10-10,CUST_3448,Customer CUST_3448,Home & Garden,Product_41,2,269.38,538.76,Bank Transfer,USA,Cancelled
ORD_0549,2024-10-06,CUST_8630,Customer CUST_8630,Clothing,Product_55,3,189.72,569.16,Bank Transfer,UK,Cancelled
ORD_0550,2024-12-14,CUST_5327,Customer CUST_5327,Electronics,Product_49,5,232.25,1161.25,Credit Card,USA,Shipped
ORD_0551,2025-06-23,CUST_9561,Customer CUST_9561,Electronics,Product_72,1,142.7,142.7,Credit Card,USA,Shipped
ORD_0552,2025-03-25,CUST_1181,Customer CUST_1181,Books,Product_48,3,261.47,784.4100000000001,Bank Transfer,Germany,Cancelled
ORD_0553,2025-07-19,CUST_8555,Customer CUST_8555,Electronics,Product_9,3,194.14,582.42,Bank Transfer,Germany,Processing
ORD_0554,2025-08-05,CUST_8168,Customer CUST_8168,Books,Product_52,5,251.29,1256.45,PayPal,Canada,Shipped
ORD_0555,2025-04-04,CUST_6569,Customer CUST_6569,Books,Product_16,5,77.06,385.3,Credit Card,USA,Processing
ORD_0556,2024-10-08,CUST_8758,Customer CUST_8758,Clothing,Product_22,4,404.45,1617.8,Bank Transfer,USA,Shipped
ORD_0557,2025-02-17,CUST_9488,Customer CUST_9488,Home & Garden,Product_3,2,325.94,651.88,Credit Card,France,Processing
ORD_0558,2024-08-28,CUST_9966,Customer CUST_9966,Sports,Product_93,4,289.09,1156.36,Credit Card,Germany,Cancelled
ORD_0559,2024-12-18,CUST_7475,Customer CUST_7475,Home & Garden,Product_89,5,46.17,230.85000000000002,Bank Transfer,Germany,Shipped
ORD_0560,2024-09-07,CUST_7532,Customer CUST_7532,Sports,Product_68,1,89.63,89.63,Credit Card,Canada,Cancelled
ORD_0561,2025-07-21,CUST_5395,Customer CUST_5395,Home & Garden,Product_16,2,321.79,643.58,PayPal,UK,Cancelled
ORD_0562,2025-01-03,CUST_1392,Customer CUST_1392,Sports,Product_36,5,55.47,277.35,PayPal,USA,Shipped
ORD_0563,2024-12-29,CUST_6059,Customer CUST_6059,Books,Product_59,3,273.36,820.08,Bank Transfer,Germany,Shipped
ORD_0564,2024-09-10,CUST_3372,Customer CUST_3372,Home & Garden,Product_15,4,48.06,192.24,PayPal,UK,Shipped
ORD_0565,2024-08-21,CUST_7458,Customer CUST_7458,Books,Product_52,5,214.66,1073.3,Credit Card,UK,Completed
ORD_0566,2024-10-20,CUST_8081,Customer CUST_8081,Sports,Product_41,5,183.61,918.0500000000001,PayPal,France,Completed
ORD_0567,2025-03-18,CUST_2556,Customer CUST_2556,Home & Garden,Product_70,5,243.96,1219.8,Bank Transfer,UK,Completed
ORD_0568,2024-12-23,CUST_8445,Customer CUST_8445,Clothing,Product_77,5,353.85,1769.25,Bank Transfer,Germany,Completed
ORD_0569,2024-10-27,CUST_3920,Customer CUST_3920,Home & Garden,Product_97,3,412.64,1237.92,PayPal,France,Shipped
ORD_0570,2025-03-28,CUST_6354,Customer CUST_6354,Sports,Product_88,1,244.62,244.62,Credit Card,Germany,Shipped
ORD_0571,2025-06-15,CUST_5988,Customer CUST_5988,Electronics,Product_62,5,448.33,2241.65,Credit Card,Canada,Processing
ORD_0572,2025-03-25,CUST_5123,Customer CUST_5123,Electronics,Product_68,5,323.89,1619.4499999999998,Bank Transfer,UK,Completed
ORD_0573,2025-01-31,CUST_5625,Customer CUST_5625,Sports,Product_91,3,211.28,633.84,Credit Card,France,Shipped
ORD_0574,2025-02-16,CUST_3137,Customer CUST_3137,Electronics,Product_7,1,294.75,294.75,PayPal,Germany,Shipped
ORD_0575,2024-11-26,CUST_8887,Customer CUST_8887,Sports,Product_94,4,285.86,1143.44,Credit Card,USA,Completed
ORD_0576,2025-05-21,CUST_3773,Customer CUST_3773,Electronics,Product_99,1,135.91,135.91,Credit Card,Canada,Completed
ORD_0577,2025-08-06,CUST_9047,Customer CUST_9047,Clothing,Product_70,2,248.0,496.0,Credit Card,France,Processing
ORD_0578,2025-06-11,CUST_4471,Customer CUST_4471,Home & Garden,Product_51,2,53.24,106.48,PayPal,USA,Cancelled
ORD_0579,2024-08-16,CUST_9363,Customer CUST_9363,Books,Product_74,2,353.29,706.58,Bank Transfer,Canada,Cancelled
ORD_0580,2024-09-08,CUST_1345,Customer CUST_1345,Clothing,Product_59,5,328.54,1642.7,Credit Card,UK,Completed
ORD_0581,2025-02-18,CUST_8452,Customer CUST_8452,Books,Product_29,4,50.48,201.92,Bank Transfer,Germany,Cancelled
ORD_0582,2025-04-10,CUST_3989,Customer CUST_3989,Books,Product_71,5,379.43,1897.15,Credit Card,UK,Cancelled
ORD_0583,2024-10-16,CUST_2908,Customer CUST_2908,Electronics,Product_67,1,59.08,59.08,PayPal,USA,Processing
ORD_0584,2025-05-10,CUST_9311,Customer CUST_9311,Home & Garden,Product_35,1,346.1,346.1,Credit Card,Canada,Processing
ORD_0585,2024-12-17,CUST_1790,Customer CUST_1790,Sports,Product_23,1,173.56,173.56,PayPal,Germany,Shipped
ORD_0586,2025-01-06,CUST_1135,Customer CUST_1135,Electronics,Product_61,3,260.26,780.78,PayPal,USA,Processing
ORD_0587,2025-08-09,CUST_3765,Customer CUST_3765,Books,Product_19,1,250.36,250.36,Credit Card,USA,Cancelled
ORD_0588,2025-05-21,CUST_3400,Customer CUST_3400,Clothing,Product_6,3,212.46,637.38,Bank Transfer,France,Cancelled
ORD_0589,2024-10-23,CUST_1041,Customer CUST_1041,Books,Product_97,2,302.08,604.16,Bank Transfer,France,Processing
ORD_0590,2025-05-06,CUST_3985,Customer CUST_3985,Home & Garden,Product_27,2,154.93,309.86,Bank Transfer,Germany,Processing
ORD_0591,2025-05-08,CUST_1282,Customer CUST_1282,Home & Garden,Product_7,4,487.94,1951.76,PayPal,Germany,Cancelled
ORD_0592,2025-04-03,CUST_2507,Customer CUST_2507,Books,Product_49,2,400.33,800.66,PayPal,Canada,Cancelled
ORD_0593,2024-08-15,CUST_6759,Customer CUST_6759,Sports,Product_91,2,251.17,502.34,Bank Transfer,Canada,Processing
ORD_0594,2025-04-10,CUST_4228,Customer CUST_4228,Books,Product_25,2,499.94,999.88,Credit Card,Canada,Shipped
ORD_0595,2024-12-29,CUST_9950,Customer CUST_9950,Sports,Product_43,2,281.65,563.3,Credit Card,France,Completed
ORD_0596,2025-01-17,CUST_2909,Customer CUST_2909,Sports,Product_7,1,210.93,210.93,PayPal,USA,Processing
ORD_0597,2024-11-20,CUST_7925,Customer CUST_7925,Electronics,Product_29,3,173.3,519.9000000000001,Bank Transfer,France,Cancelled
ORD_0598,2024-12-27,CUST_6997,Customer CUST_6997,Sports,Product_29,1,321.76,321.76,Credit Card,Canada,Shipped
ORD_0599,2024-08-13,CUST_1815,Customer CUST_1815,Books,Product_98,2,126.77,253.54,Bank Transfer,Germany,Completed
ORD_0600,2024-09-17,CUST_2532,Customer CUST_2532,Clothing,Product_78,1,199.05,199.05,PayPal,Canada,Completed
ORD_0601,2025-03-19,CUST_7500,Customer CUST_7500,Books,Product_35,1,283.27,283.27,Bank Transfer,Germany,Completed
ORD_0602,2024-08-30,CUST_1052,Customer CUST_1052,Electronics,Product_70,4,478.09,1912.36,PayPal,Germany,Completed
ORD_0603,2025-04-17,CUST_9314,Customer CUST_9314,Home & Garden,Product_81,2,228.22,456.44,PayPal,UK,Shipped
ORD_0604,2025-02-28,CUST_6864,Customer CUST_6864,Clothing,Product_96,1,443.23,443.23,PayPal,Canada,Cancelled
ORD_0605,2025-05-30,CUST_4428,Customer CUST_4428,Sports,Product_97,3,197.07,591.21,Bank Transfer,Canada,Cancelled
ORD_0606,2025-08-03,CUST_3998,Customer CUST_3998,Sports,Product_87,3,177.03,531.09,Bank Transfer,France,Shipped
ORD_0607,2024-11-11,CUST_6461,Customer CUST_6461,Home & Garden,Product_13,5,193.33,966.6500000000001,Credit Card,Canada,Processing
ORD_0608,2024-10-01,CUST_3041,Customer CUST_3041,Clothing,Product_26,5,291.12,1455.6,Credit Card,USA,Shipped
ORD_0609,2025-07-28,CUST_9118,Customer CUST_9118,Clothing,Product_34,3,487.42,1462.26,PayPal,UK,Processing
ORD_0610,2025-06-03,CUST_7780,Customer CUST_7780,Home & Garden,Product_87,2,303.47,606.94,PayPal,USA,Cancelled
ORD_0611,2025-05-31,CUST_9317,Customer CUST_9317,Sports,Product_7,5,295.17,1475.8500000000001,PayPal,Canada,Cancelled
ORD_0612,2025-01-13,CUST_3844,Customer CUST_3844,Clothing,Product_12,2,402.49,804.98,Credit Card,Canada,Cancelled
ORD_0613,2025-05-15,CUST_7189,Customer CUST_7189,Home & Garden,Product_57,4,209.94,839.76,PayPal,Canada,Completed
ORD_0614,2025-02-08,CUST_5967,Customer CUST_5967,Clothing,Product_31,3,278.69,836.0699999999999,PayPal,USA,Processing
ORD_0615,2024-12-01,CUST_2651,Customer CUST_2651,Books,Product_95,4,492.49,1969.96,Bank Transfer,Germany,Completed
ORD_0616,2025-01-09,CUST_5036,Customer CUST_5036,Books,Product_48,2,140.11,280.22,Bank Transfer,Germany,Cancelled
ORD_0617,2024-09-15,CUST_4704,Customer CUST_4704,Sports,Product_25,2,450.94,901.88,PayPal,Germany,Processing
ORD_0618,2025-07-15,CUST_2307,Customer CUST_2307,Home & Garden,Product_25,5,23.83,119.14999999999999,Bank Transfer,Canada,Cancelled
ORD_0619,2025-04-11,CUST_6788,Customer CUST_6788,Books,Product_14,3,399.9,1199.6999999999998,Bank Transfer,UK,Processing
ORD_0620,2024-12-22,CUST_1623,Customer CUST_1623,Books,Product_16,4,265.02,1060.08,Credit Card,UK,Completed
ORD_0621,2025-02-11,CUST_8070,Customer CUST_8070,Clothing,Product_56,5,455.2,2276.0,Bank Transfer,UK,Processing
ORD_0622,2025-03-29,CUST_4732,Customer CUST_4732,Sports,Product_77,2,130.16,260.32,Credit Card,UK,Cancelled
ORD_0623,2024-12-03,CUST_1587,Customer CUST_1587,Clothing,Product_60,1,359.45,359.45,Credit Card,Germany,Shipped
ORD_0624,2024-10-30,CUST_5800,Customer CUST_5800,Clothing,Product_62,5,311.07,1555.35,PayPal,USA,Processing
ORD_0625,2025-06-09,CUST_5012,Customer CUST_5012,Electronics,Product_69,3,84.15,252.45000000000002,Bank Transfer,USA,Cancelled
ORD_0626,2024-08-12,CUST_1303,Customer CUST_1303,Sports,Product_24,4,439.66,1758.64,Bank Transfer,Canada,Completed
ORD_0627,2024-12-26,CUST_4643,Customer CUST_4643,Clothing,Product_42,5,35.39,176.95,PayPal,UK,Processing
ORD_0628,2024-11-03,CUST_1106,Customer CUST_1106,Sports,Product_66,4,232.46,929.84,PayPal,France,Processing
ORD_0629,2025-07-02,CUST_5242,Customer CUST_5242,Clothing,Product_88,3,423.95,1271.85,Credit Card,UK,Shipped
ORD_0630,2025-02-12,CUST_2155,Customer CUST_2155,Sports,Product_100,4,12.59,50.36,Bank Transfer,France,Processing
ORD_0631,2025-08-08,CUST_2886,Customer CUST_2886,Electronics,Product_23,5,356.86,1784.3000000000002,Credit Card,Germany,Cancelled
ORD_0632,2024-09-06,CUST_3115,Customer CUST_3115,Electronics,Product_27,4,35.84,143.36,Bank Transfer,UK,Processing
